Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-19,39.166,39.242,38.55,38.862,11066100,0.0,0.0
2021-03-22,38.587,39.603,37.855,39.337,10396900,0.0,0.0
2021-03-23,38.872,39.413,38.05,38.273,11248200,0.0,0.0
2021-03-24,38.473,39.166,38.121,38.131,8587400,0.0,0.0
2021-03-25,38.178,38.449,37.599,38.33,8091900,0.0,0.0
2021-03-26,38.777,39.081,37.836,39.033,5120300,0.0,0.0
2021-03-29,40.097,40.829,39.852,40.221,7698800,0.0,0.0
2021-03-30,39.964,40.772,39.698,40.24,3982200,0.0,0.0
2021-03-31,40.848,41.304,39.926,40.107,7297800,0.0,0.0
2021-04-01,40.116,40.278,39.765,39.917,4759900,0.0,0.0
2021-04-05,40.268,40.772,40.211,40.449,5731800,0.0,0.0
2021-04-06,40.506,41.133,40.183,40.667,6692600,0.0,0.0
2021-04-07,40.43,40.696,40.031,40.553,6117300,0.0,0.0
2021-04-08,40.449,40.848,39.945,40.401,5212400,0.0,0.0
2021-04-09,40.705,40.905,40.145,40.61,5578100,0.0,0.0
2021-04-12,40.658,40.853,40.354,40.468,5868600,0.0,0.0
2021-04-13,40.363,41.199,40.126,41.0,7778500,0.0,0.0
2021-04-14,40.971,41.589,40.905,40.971,4651100,0.0,0.0
2021-04-15,41.038,41.579,40.563,41.408,7090900,0.0,0.0
2021-04-16,41.684,42.064,41.266,41.684,5575700,0.0,0.0
2021-04-19,41.798,42.41,41.484,41.674,10654900,0.0,0.0
2021-04-20,41.399,41.484,39.907,40.392,6545400,0.0,0.0
2021-04-21,40.373,40.967,40.088,40.905,4288100,0.0,0.0
2021-04-22,41.076,41.522,40.705,40.933,6473400,0.0,0.0
2021-04-23,41.19,42.33,40.914,42.244,6615300,0.0,0.0
2021-04-26,42.577,42.9,41.817,41.893,4019400,0.0,0.0
2021-04-27,41.94,42.786,41.798,42.71,6740600,0.0,0.0
2021-04-28,42.691,43.052,42.244,42.263,6560200,0.0,0.0
2021-04-29,41.769,42.634,41.218,41.94,9151900,0.0,0.0
2021-04-30,41.607,41.769,40.95,41.512,7279100,0.12,0.0
2021-05-03,42.026,42.093,41.131,41.397,3928800,0.0,0.0
2021-05-04,41.112,41.302,40.75,41.083,9900900,0.0,0.0
2021-05-05,41.407,41.702,41.102,41.216,6946100,0.0,0.0
2021-05-06,41.283,42.093,41.112,42.064,6237900,0.0,0.0
2021-05-07,42.026,43.117,41.788,42.712,5266100,0.0,0.0
2021-05-10,42.759,43.483,42.759,43.255,5929800,0.0,0.0
2021-05-11,42.979,42.979,41.921,42.388,8457300,0.0,0.0
2021-05-12,42.14,42.331,40.378,40.416,7542300,0.0,0.0
2021-05-13,40.654,41.569,40.492,41.197,5084200,0.0,0.0
2021-05-14,41.54,41.988,41.388,41.569,4398200,0.0,0.0
2021-05-17,41.454,42.226,41.397,42.074,6998700,0.0,0.0
2021-05-18,42.174,42.369,41.474,41.588,6355800,0.0,0.0
2021-05-19,41.188,41.559,40.673,41.378,5250300,0.0,0.0
2021-05-20,41.493,41.978,41.159,41.807,4046000,0.0,0.0
2021-05-21,42.074,42.598,41.788,41.797,5536500,0.0,0.0
2021-05-24,41.988,42.559,41.845,42.274,5125600,0.0,0.0
2021-05-25,42.531,43.036,42.397,42.597,7026800,0.0,0.0
2021-05-26,42.655,42.893,42.412,42.597,6345000,0.0,0.0
2021-05-27,42.931,43.321,42.712,43.16,12343700,0.0,0.0
2021-05-28,43.526,43.941,43.255,43.75,4197100,0.0,0.0
2021-06-01,44.398,44.855,44.369,44.626,6199300,0.0,0.0
2021-06-02,44.541,44.707,43.731,43.864,5729600,0.0,0.0
2021-06-03,43.56,43.988,42.998,43.56,4230800,0.0,0.0
2021-06-04,43.769,43.864,43.588,43.712,4016900,0.0,0.0
2021-06-07,43.988,44.169,43.693,43.874,2982400,0.0,0.0
2021-06-08,44.007,44.255,43.617,44.16,3174000,0.0,0.0
2021-06-09,44.103,44.322,43.807,43.998,4567000,0.0,0.0
2021-06-10,44.207,44.417,43.607,43.683,5163900,0.0,0.0
2021-06-11,43.979,44.083,43.493,43.912,4065700,0.0,0.0
2021-06-14,43.912,44.093,43.589,44.017,3427700,0.0,0.0
2021-06-15,44.093,44.388,43.645,44.322,3962900,0.0,0.0
