Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-06-26,174.754,177.764,173.756,177.207,1732200,0.0,0.0
2018-06-27,177.199,178.051,175.528,175.814,1251500,0.0,0.0
2018-06-28,175.497,177.687,175.497,177.153,817700,0.0,0.0
2018-06-29,176.48,177.571,174.847,175.551,1237800,0.0,0.0
2018-07-02,175.551,176.967,173.09,175.149,710700,0.0,0.0
2018-07-03,175.334,178.708,174.344,177.548,578000,0.0,0.0
2018-07-05,177.54,180.248,177.106,180.078,717500,0.0,0.0
2018-07-06,180.418,181.773,178.979,179.691,933300,0.0,0.0
2018-07-09,179.83,179.83,175.551,177.702,1002000,0.0,0.0
2018-07-10,178.236,179.761,177.176,178.53,882000,0.0,0.0
2018-07-11,178.105,179.08,177.3,177.648,818000,0.0,0.0
2018-07-12,178.182,178.376,177.168,177.609,757300,0.0,0.0
2018-07-13,177.934,178.546,176.186,176.495,500600,0.0,0.0
2018-07-16,174.886,175.45,172.959,174.53,842700,0.0,0.0
2018-07-17,174.994,175.241,169.801,170.026,1525100,0.0,0.0
2018-07-18,169.902,170.769,168.525,169.577,972900,0.0,0.0
2018-07-19,169.577,172.866,169.461,172.146,953100,0.0,0.0
2018-07-20,172.146,172.146,170.421,171.883,590900,0.0,0.0
2018-07-23,171.527,172.061,170.212,170.722,561800,0.0,0.0
2018-07-24,170.521,171.202,169.322,169.732,890500,0.0,0.0
2018-07-25,170.219,170.568,169.329,169.987,1085000,0.0,0.0
2018-07-26,170.831,171.496,169.113,169.531,853200,0.0,0.0
2018-07-27,170.219,170.219,165.979,166.652,1127500,0.0,0.0
2018-07-30,167.364,167.836,165.677,165.986,1116300,0.0,0.0
2018-07-31,166.613,168.734,166.219,168.563,2450300,0.0,0.0
2018-08-01,163.286,168.625,162.798,168.293,2014200,0.0,0.0
2018-08-02,155.578,164.129,155.578,162.667,2055000,0.0,0.0
2018-08-03,163.123,166.76,163.077,165.584,1604800,0.0,0.0
2018-08-06,165.584,167.565,165.197,167.008,790100,0.0,0.0
2018-08-07,167.023,168.262,166.257,167.805,680800,0.0,0.0
2018-08-08,167.859,169.36,167.178,168.091,857200,0.0,0.0
2018-08-09,168.316,168.826,166.497,166.985,675000,0.0,0.0
